chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr17	63280000	63285000	chr17	63400000	63405000	510820	510844	0	0	0.5943493560	0.0000000000	0.0000000000
chr17	63280000	63285000	chr17	63350000	63355000	510820	510834	0	0	0.5939181282	0.0000000000	0.0000000000
chr17	63355000	63360000	chr17	63400000	63405000	510835	510844	0	0	0.7031607208	0.0000000000	0.0000000000
chr17	63430000	63435000	chr17	63610000	63615000	510850	510886	0	0	0.7185685452	0.0000000000	0.0000000000
chr17	63425000	63430000	chr17	63480000	63485000	510849	510860	0	0	0.7964417109	0.0000000000	0.0000000000
chr17	63430000	63435000	chr17	63695000	63700000	510850	510903	0	0	0.6824721338	0.0000000000	0.0000000000
chr17	63430000	63435000	chr17	63765000	63770000	510850	510917	0	0	0.4776559633	0.0000000000	0.0000000000
chr17	63430000	63435000	chr17	63830000	63835000	510850	510930	0	0	0.4892739622	0.0000000000	0.0000000000
chr17	63430000	63435000	chr17	63550000	63555000	510850	510874	0	0	0.3749485117	0.0000000000	0.0000000000
chr17	63485000	63490000	chr17	63610000	63615000	510861	510886	0	0	0.4316718008	0.0000000000	0.0000000000
chr17	63500000	63505000	chr17	63530000	63535000	510864	510870	0	0	0.5222504528	0.0000000000	0.0000000000
chr17	63500000	63505000	chr17	63695000	63700000	510864	510903	0	0	0.3302755566	0.0000000065	0.0000000075
chr17	63555000	63560000	chr17	63595000	63600000	510875	510883	0	0	0.4091589161	0.0000000000	0.0000000000
chr17	63620000	63625000	chr17	63840000	63845000	510888	510932	0	0	0.4301293893	0.0000000000	0.0000000000
chr17	63635000	63640000	chr17	63680000	63685000	510891	510900	0	0	0.5292653638	0.0000000000	0.0000000000
chr17	63625000	63630000	chr17	63740000	63745000	510889	510912	0	0	0.3581196327	0.0000000002	0.0000000003
chr17	63695000	63700000	chr17	63830000	63835000	510903	510930	0	0	0.5121372098	0.0000000000	0.0000000000
chr17	63785000	63790000	chr17	63815000	63820000	510921	510927	0	0	0.6881007929	0.0000000000	0.0000000000
chr17	63770000	63775000	chr17	64110000	64115000	510918	510986	0	0	0.3228943807	0.0000000149	0.0000000165
chr17	63870000	63875000	chr17	63895000	63900000	510938	510943	0	0	0.5591603756	0.0000000000	0.0000000000
chr17	63910000	63915000	chr17	64135000	64140000	510946	510991	0	0	0.8164651017	0.0000000000	0.0000000000
chr17	63910000	63915000	chr17	64285000	64290000	510946	511021	0	0	0.7243371335	0.0000000000	0.0000000000
chr17	63915000	63920000	chr17	64015000	64020000	510947	510967	0	0	0.7431196438	0.0000000000	0.0000000000
chr17	63900000	63905000	chr17	64405000	64410000	510944	511045	0	0	0.3337639449	0.0000000044	0.0000000051
chr17	64035000	64040000	chr17	64130000	64135000	510971	510990	0	0	0.6868282386	0.0000000000	0.0000000000
chr17	64025000	64030000	chr17	64285000	64290000	510969	511021	0	0	0.8054114124	0.0000000000	0.0000000000
chr17	64150000	64155000	chr17	64280000	64285000	510994	511020	0	0	0.7603789159	0.0000000000	0.0000000000
chr17	64155000	64160000	chr17	64410000	64415000	510995	511046	0	0	0.4146339216	0.0000000000	0.0000000000
chr17	64155000	64160000	chr17	64185000	64190000	510995	511001	0	0	0.3452745603	0.0000000444	0.0000000471
chr17	64315000	64320000	chr17	64410000	64415000	511027	511046	0	0	0.7835886397	0.0000000000	0.0000000000
chr17	64310000	64315000	chr17	64490000	64495000	511026	511062	0	0	0.8054371298	0.0000000000	0.0000000000
chr17	64305000	64310000	chr17	64765000	64770000	511025	511117	0	0	0.3392023092	0.0000000023	0.0000000028
chr17	64425000	64430000	chr17	64485000	64490000	511049	511061	0	0	0.8027351819	0.0000000000	0.0000000000
chr17	64420000	64425000	chr17	64775000	64780000	511048	511119	0	0	0.5900518801	0.0000000000	0.0000000000
chr17	64425000	64430000	chr17	64645000	64650000	511049	511093	0	0	0.5466247987	0.0000000000	0.0000000000
chr17	64420000	64425000	chr17	64955000	64960000	511048	511155	0	0	0.5209687483	0.0000000000	0.0000000000
chr17	64505000	64510000	chr17	64645000	64650000	511065	511093	0	0	0.5709713072	0.0000000000	0.0000000000
chr17	64505000	64510000	chr17	64740000	64745000	511065	511112	0	0	0.3495055027	0.0000000007	0.0000000009
chr17	64560000	64565000	chr17	64645000	64650000	511076	511093	0	0	0.5957038760	0.0000000000	0.0000000000
chr17	64575000	64580000	chr17	64740000	64745000	511079	511112	0	0	0.4293032396	0.0000000000	0.0000000000
chr17	64550000	64555000	chr17	64585000	64590000	511074	511081	0	0	0.3395700598	0.0000000403	0.0000000430
chr17	64660000	64665000	chr17	64730000	64735000	511096	511110	0	0	0.7554117495	0.0000000000	0.0000000000
chr17	64660000	64665000	chr17	64910000	64915000	511096	511146	0	0	0.4063637892	0.0000000250	0.0000000272
chr17	64655000	64660000	chr17	64965000	64970000	511095	511157	0	0	0.3152039301	0.0000000342	0.0000000367
chr17	64780000	64785000	chr17	64960000	64965000	511120	511156	0	0	0.6496338115	0.0000000000	0.0000000000
chr17	64780000	64785000	chr17	65195000	65200000	511120	511203	0	0	0.5716303518	0.0000000000	0.0000000000
chr17	64790000	64795000	chr17	64830000	64835000	511122	511130	0	0	0.5573561377	0.0000000000	0.0000000000
chr17	64780000	64785000	chr17	64905000	64910000	511120	511145	0	0	0.3319487077	0.0000082497	0.0000082637
chr17	64845000	64850000	chr17	64955000	64960000	511133	511155	0	0	0.6451334427	0.0000000000	0.0000000000
chr17	64850000	64855000	chr17	65200000	65205000	511134	511204	0	0	0.5810861836	0.0000000000	0.0000000000
chr17	64910000	64915000	chr17	64960000	64965000	511146	511156	0	0	0.4543620559	0.0000000032	0.0000000038
chr17	64970000	64975000	chr17	65195000	65200000	511158	511203	0	0	0.7159267117	0.0000000000	0.0000000000
chr17	64930000	64935000	chr17	64960000	64965000	511150	511156	0	0	0.6753944666	0.0000000000	0.0000000000
chr17	64970000	64975000	chr17	65050000	65055000	511158	511174	0	0	0.6031232265	0.0000000000	0.0000000000
chr17	64970000	64975000	chr17	65130000	65135000	511158	511190	0	0	0.5587040037	0.0000000000	0.0000000000
chr17	65055000	65060000	chr17	65100000	65105000	511175	511184	0	0	0.3196651345	0.0000001032	0.0000001066
chr17	65055000	65060000	chr17	65125000	65130000	511175	511189	0	0	0.3517502786	0.0000000006	0.0000000008
chr17	65230000	65235000	chr17	65550000	65555000	511210	511274	0	0	0.6204884826	0.0000000000	0.0000000000
chr17	65220000	65225000	chr17	66675000	66680000	511208	511499	0	0	0.4409372834	0.0000000000	0.0000000000
chr17	65240000	65245000	chr17	65270000	65275000	511212	511218	0	0	0.6472442483	0.0000000000	0.0000000000
chr17	65225000	65230000	chr17	65740000	65745000	511209	511312	0	0	0.3140966443	0.0000000385	0.0000000411
chr17	65230000	65235000	chr17	65795000	65800000	511210	511323	0	0	0.4126221836	0.0000000000	0.0000000000
chr17	65230000	65235000	chr17	65455000	65460000	511210	511255	0	0	0.3424165207	0.0000000016	0.0000000019
chr17	65240000	65245000	chr17	65985000	65990000	511212	511361	0	0	0.3185418131	0.0000000239	0.0000000260
chr17	65285000	65290000	chr17	65550000	65555000	511221	511274	0	0	0.6888140556	0.0000000000	0.0000000000
chr17	65280000	65285000	chr17	65795000	65800000	511220	511323	0	0	0.4917487822	0.0000000000	0.0000000000
chr17	65290000	65295000	chr17	65450000	65455000	511222	511254	0	0	0.4161829049	0.0000000000	0.0000000000
chr17	65300000	65305000	chr17	65400000	65405000	511224	511244	0	0	0.3175904330	0.0000000265	0.0000000287
chr17	65305000	65310000	chr17	65325000	65330000	511225	511229	0	0	0.3107122344	0.0000035808	0.0000035924
chr17	65455000	65460000	chr17	66160000	66165000	511255	511396	0	0	0.4063045614	0.0000000000	0.0000000000
chr17	65455000	65460000	chr17	65985000	65990000	511255	511361	0	0	0.4231904349	0.0000000000	0.0000000000
chr17	65455000	65460000	chr17	65550000	65555000	511255	511274	0	0	0.3727878963	0.0000000000	0.0000000000
chr17	65465000	65470000	chr17	65795000	65800000	511257	511323	0	0	0.3093058636	0.0000000638	0.0000000668
chr17	65500000	65505000	chr17	66160000	66165000	511264	511396	0	0	0.3475912906	0.0000000009	0.0000000011
chr17	65555000	65560000	chr17	66165000	66170000	511275	511397	0	0	0.6323912182	0.0000000000	0.0000000000
chr17	65560000	65565000	chr17	65980000	65985000	511276	511360	0	0	0.5536451866	0.0000000000	0.0000000000
chr17	65560000	65565000	chr17	65790000	65795000	511276	511322	0	0	0.6821434337	0.0000000000	0.0000000000
chr17	65560000	65565000	chr17	65690000	65695000	511276	511302	0	0	0.3248350817	0.0000000120	0.0000000135
chr17	65565000	65570000	chr17	65735000	65740000	511277	511311	0	0	0.3694549738	0.0000000001	0.0000000001
chr17	65580000	65585000	chr17	65605000	65610000	511280	511285	0	0	0.3127595131	0.0000015884	0.0000015988
chr17	65660000	65665000	chr17	66160000	66165000	511296	511396	0	0	0.3112702215	0.0000000519	0.0000000548
chr17	65685000	65690000	chr17	66160000	66165000	511301	511396	0	0	0.3744203685	0.0000000000	0.0000000000
chr17	65690000	65695000	chr17	65785000	65790000	511302	511321	0	0	0.3212886123	0.0000000177	0.0000000196
chr17	65700000	65705000	chr17	65730000	65735000	511304	511310	0	0	0.4764550154	0.0000000000	0.0000000000
chr17	65750000	65755000	chr17	65780000	65785000	511314	511320	0	0	0.4786201361	0.0000000000	0.0000000000
chr17	65800000	65805000	chr17	66160000	66165000	511324	511396	0	0	0.4757535603	0.0000000000	0.0000000000
chr17	65805000	65810000	chr17	65975000	65980000	511325	511359	0	0	0.3904897279	0.0000000000	0.0000000000
chr17	65810000	65815000	chr17	65840000	65845000	511326	511332	0	0	0.3571479359	0.0000000136	0.0000000152
chr17	65860000	65865000	chr17	66160000	66165000	511336	511396	0	0	0.3208735671	0.0000000185	0.0000000204
chr17	65900000	65905000	chr17	65925000	65930000	511344	511349	0	0	0.3225472346	0.0000007004	0.0000007088
chr17	65940000	65945000	chr17	66160000	66165000	511352	511396	0	0	0.3547452543	0.0000000004	0.0000000005
chr17	65990000	65995000	chr17	66160000	66165000	511362	511396	0	0	0.7252517690	0.0000000000	0.0000000000
chr17	66200000	66205000	chr17	66900000	66905000	511404	511544	0	0	0.6057414211	0.0000000000	0.0000000000
chr17	66200000	66205000	chr17	66810000	66815000	511404	511526	0	0	0.5406289291	0.0000000000	0.0000000000
chr17	66205000	66210000	chr17	66235000	66240000	511405	511411	0	0	0.6774531467	0.0000000000	0.0000000000
chr17	66200000	66205000	chr17	66300000	66305000	511404	511424	0	0	0.4806155401	0.0000000000	0.0000000000
chr17	66195000	66200000	chr17	66450000	66455000	511403	511454	0	0	0.4016378695	0.0000000000	0.0000000000
chr17	66195000	66200000	chr17	66565000	66570000	511403	511477	0	0	0.5290745174	0.0000000000	0.0000000000
chr17	66195000	66200000	chr17	66715000	66720000	511403	511507	0	0	0.4122529512	0.0000000000	0.0000000000
chr17	66195000	66200000	chr17	66345000	66350000	511403	511433	0	0	0.3548536616	0.0000000004	0.0000000005
chr17	66195000	66200000	chr17	66625000	66630000	511403	511489	0	0	0.3213149157	0.0000000177	0.0000000195
chr17	66245000	66250000	chr17	66680000	66685000	511413	511500	0	0	0.3266914837	0.0000000097	0.0000000110
chr17	66260000	66265000	chr17	66565000	66570000	511416	511477	0	0	0.6342622283	0.0000000000	0.0000000000
chr17	66260000	66265000	chr17	66300000	66305000	511416	511424	0	0	0.5674976804	0.0000000000	0.0000000000
chr17	66255000	66260000	chr17	66355000	66360000	511415	511435	0	0	0.4212228216	0.0000000000	0.0000000000
chr17	66255000	66260000	chr17	66460000	66465000	511415	511456	0	0	0.4769749224	0.0000000000	0.0000000000
chr17	66255000	66260000	chr17	66625000	66630000	511415	511489	0	0	0.3775863341	0.0000000000	0.0000000000
chr17	66305000	66310000	chr17	66670000	66675000	511425	511498	0	0	0.3582325095	0.0000000002	0.0000000003
chr17	66305000	66310000	chr17	66460000	66465000	511425	511456	0	0	0.3822906984	0.0000000000	0.0000000000
chr17	66305000	66310000	chr17	66565000	66570000	511425	511477	0	0	0.3594617667	0.0000000002	0.0000000003
chr17	66310000	66315000	chr17	66350000	66355000	511426	511434	0	0	0.4070130253	0.0000000000	0.0000000000
chr17	66360000	66365000	chr17	66565000	66570000	511436	511477	0	0	0.4450031590	0.0000000000	0.0000000000
chr17	66360000	66365000	chr17	66670000	66675000	511436	511498	0	0	0.3924434181	0.0000000000	0.0000000000
chr17	66465000	66470000	chr17	66550000	66555000	511457	511474	0	0	0.5808308970	0.0000000000	0.0000000000
chr17	66460000	66465000	chr17	66670000	66675000	511456	511498	0	0	0.4802251212	0.0000000000	0.0000000000
chr17	66570000	66575000	chr17	66670000	66675000	511478	511498	0	0	0.6641314532	0.0000000000	0.0000000000
chr17	66580000	66585000	chr17	66615000	66620000	511480	511487	0	0	0.4581581427	0.0000000000	0.0000000000
chr17	66590000	66595000	chr17	66895000	66900000	511482	511543	0	0	0.3410236841	0.0000000019	0.0000000023
chr17	66635000	66640000	chr17	66660000	66665000	511491	511496	0	0	0.4604692813	0.0000000000	0.0000000000
chr17	66720000	66725000	chr17	66900000	66905000	511508	511544	0	0	0.8386661171	0.0000000000	0.0000000000
chr17	66725000	66730000	chr17	67155000	67160000	511509	511595	0	0	0.5725786964	0.0000000000	0.0000000000
chr17	66720000	66725000	chr17	66975000	66980000	511508	511559	0	0	0.3671032054	0.0000000001	0.0000000001
chr17	66715000	66720000	chr17	67295000	67300000	511507	511623	0	0	0.3355297554	0.0000000036	0.0000000042
chr17	66795000	66800000	chr17	67155000	67160000	511523	511595	0	0	0.3395517192	0.0000000022	0.0000000027
chr17	66835000	66840000	chr17	66890000	66895000	511531	511542	0	0	0.4732461798	0.0000000000	0.0000000000
chr17	66910000	66915000	chr17	67155000	67160000	511546	511595	0	0	0.6450208745	0.0000000000	0.0000000000
chr17	67025000	67030000	chr17	67155000	67160000	511569	511595	0	0	0.3200333291	0.0000000203	0.0000000223
chr17	67100000	67105000	chr17	67140000	67145000	511584	511592	0	0	0.3642496133	0.0000000016	0.0000000019
chr17	67100000	67105000	chr17	67345000	67350000	511584	511633	0	0	0.3326854662	0.0000000050	0.0000000058
chr17	67140000	67145000	chr17	67345000	67350000	511592	511633	0	0	0.3815917304	0.0000000000	0.0000000000
chr17	67160000	67165000	chr17	67185000	67190000	511596	511601	0	0	0.3930938007	0.0000000007	0.0000000009
chr17	67220000	67225000	chr17	67350000	67355000	511608	511634	0	0	0.4688759641	0.0000000000	0.0000000000
chr17	67215000	67220000	chr17	67235000	67240000	511607	511611	0	0	0.3303808882	0.0000007402	0.0000007488
chr17	67220000	67225000	chr17	67685000	67690000	511608	511701	0	0	0.3047206215	0.0000001025	0.0000001059
chr17	67290000	67295000	chr17	67325000	67330000	511622	511629	0	0	0.3331595414	0.0000000756	0.0000000788
chr17	67370000	67375000	chr17	67710000	67715000	511638	511706	0	0	0.5330721951	0.0000000000	0.0000000000
chr17	67370000	67375000	chr17	67780000	67785000	511638	511720	0	0	0.5313752972	0.0000000000	0.0000000000
chr17	67380000	67385000	chr17	67615000	67620000	511640	511687	0	0	0.6508559948	0.0000000000	0.0000000000
chr17	67365000	67370000	chr17	67825000	67830000	511637	511729	0	0	0.3322944743	0.0000000052	0.0000000060
chr17	67380000	67385000	chr17	67475000	67480000	511640	511659	0	0	0.7840147066	0.0000000000	0.0000000000
chr17	67390000	67395000	chr17	67420000	67425000	511642	511648	0	0	0.4743654208	0.0000000000	0.0000000000
chr17	67480000	67485000	chr17	67625000	67630000	511660	511689	0	0	0.5134097080	0.0000000000	0.0000000000
chr17	67480000	67485000	chr17	67685000	67690000	511660	511701	0	0	0.4544782541	0.0000000000	0.0000000000
chr17	67490000	67495000	chr17	67520000	67525000	511662	511668	0	0	0.3423528186	0.0000000589	0.0000000619
chr17	67640000	67645000	chr17	67675000	67680000	511692	511699	0	0	0.5240178121	0.0000000000	0.0000000000
chr17	67720000	67725000	chr17	67825000	67830000	511708	511729	0	0	0.4328546753	0.0000000000	0.0000000000
chr17	67725000	67730000	chr17	67755000	67760000	511709	511715	0	0	0.4871159765	0.0000000000	0.0000000000
chr17	67735000	67740000	chr17	67930000	67935000	511711	511750	0	0	0.4640066825	0.0000000000	0.0000000000
chr17	67735000	67740000	chr17	67895000	67900000	511711	511743	0	0	0.3198618973	0.0000000207	0.0000000227
chr17	67790000	67795000	chr17	67815000	67820000	511722	511727	0	0	0.3393179660	0.0000001601	0.0000001640
chr17	67800000	67805000	chr17	67945000	67950000	511724	511753	0	0	0.5518384996	0.0000000000	0.0000000000
chr17	67800000	67805000	chr17	68010000	68015000	511724	511766	0	0	0.4818712522	0.0000000000	0.0000000000
chr17	67855000	67860000	chr17	68225000	68230000	511735	511809	0	0	0.3166765593	0.0000000292	0.0000000316
chr17	67910000	67915000	chr17	67935000	67940000	511746	511751	0	0	0.5374886100	0.0000000000	0.0000000000
chr17	67960000	67965000	chr17	68460000	68465000	511756	511856	0	0	0.6009452628	0.0000000000	0.0000000000
chr17	67960000	67965000	chr17	68200000	68205000	511756	511804	0	0	0.4485095992	0.0000000000	0.0000000000
chr17	67965000	67970000	chr17	68015000	68020000	511757	511767	0	0	0.5009414223	0.0000000000	0.0000000000
chr17	68055000	68060000	chr17	68460000	68465000	511775	511856	0	0	0.6422658558	0.0000000000	0.0000000000
chr17	68055000	68060000	chr17	68200000	68205000	511775	511804	0	0	0.6926438698	0.0000000000	0.0000000000
chr17	68060000	68065000	chr17	68095000	68100000	511776	511783	0	0	0.4941761055	0.0000000000	0.0000000000
chr17	68055000	68060000	chr17	68150000	68155000	511775	511794	0	0	0.4029661643	0.0000000000	0.0000000000
chr17	68055000	68060000	chr17	68250000	68255000	511775	511814	0	0	0.3836595708	0.0000000000	0.0000000000
chr17	68120000	68125000	chr17	68140000	68145000	511788	511792	0	0	0.4045305672	0.0000000006	0.0000000008
chr17	68175000	68180000	chr17	68760000	68765000	511799	511916	0	0	0.6528957432	0.0000000000	0.0000000000
chr17	68170000	68175000	chr17	68195000	68200000	511798	511803	0	0	0.4872699313	0.0000000000	0.0000000000
chr17	68170000	68175000	chr17	68250000	68255000	511798	511814	0	0	0.5035858772	0.0000000000	0.0000000000
chr17	68175000	68180000	chr17	68455000	68460000	511799	511855	0	0	0.5415558267	0.0000000000	0.0000000000
chr17	68260000	68265000	chr17	68435000	68440000	511816	511851	0	0	0.6024636763	0.0000000000	0.0000000000
chr17	68265000	68270000	chr17	68760000	68765000	511817	511916	0	0	0.6622082178	0.0000000000	0.0000000000
chr17	68395000	68400000	chr17	68760000	68765000	511843	511916	0	0	0.4181345195	0.0000000000	0.0000000000
chr17	68400000	68405000	chr17	68430000	68435000	511844	511850	0	0	0.4271135303	0.0000000000	0.0000000001
chr17	68465000	68470000	chr17	68760000	68765000	511857	511916	0	0	0.7142787956	0.0000000000	0.0000000000
chr17	68460000	68465000	chr17	69250000	69255000	511856	512014	0	0	0.4023762323	0.0000000000	0.0000000000
chr17	68470000	68475000	chr17	68505000	68510000	511858	511865	0	0	0.6295807187	0.0000000000	0.0000000000
chr17	68535000	68540000	chr17	68755000	68760000	511871	511915	0	0	0.7356611423	0.0000000000	0.0000000000
chr17	68535000	68540000	chr17	69245000	69250000	511871	512013	0	0	0.5480732596	0.0000000000	0.0000000000
chr17	68555000	68560000	chr17	68595000	68600000	511875	511883	0	0	0.4007108499	0.0000000000	0.0000000000
chr17	68770000	68775000	chr17	69325000	69330000	511918	512029	0	0	0.4663924630	0.0000000000	0.0000000000
chr17	68775000	68780000	chr17	69520000	69525000	511919	512068	0	0	0.5452746014	0.0000000000	0.0000000000
chr17	68780000	68785000	chr17	68970000	68975000	511920	511958	0	0	0.6947652120	0.0000000000	0.0000000000
chr17	68775000	68780000	chr17	68910000	68915000	511919	511946	0	0	0.6064001603	0.0000000000	0.0000000000
chr17	68795000	68800000	chr17	68820000	68825000	511923	511928	0	0	0.4293011386	0.0000000000	0.0000000000
chr17	68785000	68790000	chr17	69215000	69220000	511921	512007	0	0	0.3153306835	0.0000000337	0.0000000362
chr17	68915000	68920000	chr17	69230000	69235000	511947	512010	0	0	0.4422547438	0.0000000000	0.0000000000
chr17	68970000	68975000	chr17	69230000	69235000	511958	512010	0	0	0.5858881770	0.0000000000	0.0000000000
chr17	69070000	69075000	chr17	69215000	69220000	511978	512007	0	0	0.3638345551	0.0000000001	0.0000000002
chr17	69125000	69130000	chr17	69215000	69220000	511989	512007	0	0	0.3945316129	0.0000000000	0.0000000000
chr17	69180000	69185000	chr17	69220000	69225000	512000	512008	0	0	0.4098128043	0.0000000000	0.0000000000
chr17	69250000	69255000	chr17	69520000	69525000	512014	512068	0	0	0.5019360072	0.0000000000	0.0000000000
chr17	69270000	69275000	chr17	69315000	69320000	512018	512027	0	0	0.5696804497	0.0000000000	0.0000000000
chr17	69335000	69340000	chr17	69515000	69520000	512031	512067	0	0	0.5795609663	0.0000000000	0.0000000000
chr17	69345000	69350000	chr17	69365000	69370000	512033	512037	0	0	0.4129521562	0.0000000002	0.0000000003
chr17	69530000	69535000	chr17	69555000	69560000	512070	512075	0	0	0.5142700425	0.0000000000	0.0000000000
chr17	69535000	69540000	chr17	70175000	70180000	512071	512199	0	0	0.3779437409	0.0000000000	0.0000000000
chr17	69560000	69565000	chr17	70625000	70630000	512076	512289	0	0	0.3235986402	0.0000000137	0.0000000153
chr17	69570000	69575000	chr17	69600000	69605000	512078	512084	0	0	0.5150668821	0.0000000000	0.0000000000
chr17	69600000	69605000	chr17	69865000	69870000	512084	512137	0	0	0.5481964646	0.0000000000	0.0000000000
chr17	69605000	69610000	chr17	69760000	69765000	512085	512116	0	0	0.5694459269	0.0000000000	0.0000000000
chr17	69605000	69610000	chr17	69815000	69820000	512085	512127	0	0	0.3237940605	0.0000000135	0.0000000150
chr17	69610000	69615000	chr17	69970000	69975000	512086	512158	0	0	0.3891485456	0.0000000000	0.0000000000
chr17	69615000	69620000	chr17	69655000	69660000	512087	512095	0	0	0.3704016255	0.0000000008	0.0000000010
chr17	69645000	69650000	chr17	70140000	70145000	512093	512192	0	0	0.3156317169	0.0000000327	0.0000000351
chr17	69665000	69670000	chr17	70140000	70145000	512097	512192	0	0	0.3262097099	0.0000000103	0.0000000116
chr17	69765000	69770000	chr17	70140000	70145000	512117	512192	0	0	0.5681086270	0.0000000000	0.0000000000
chr17	69760000	69765000	chr17	69865000	69870000	512116	512137	0	0	0.5518297193	0.0000000000	0.0000000000
chr17	69775000	69780000	chr17	69805000	69810000	512119	512125	0	0	0.3739680276	0.0000000023	0.0000000028
chr17	69820000	69825000	chr17	70140000	70145000	512128	512192	0	0	0.4594088957	0.0000000000	0.0000000000
chr17	69820000	69825000	chr17	69860000	69865000	512128	512136	0	0	0.3159056738	0.0000002319	0.0000002367
chr17	69875000	69880000	chr17	70135000	70140000	512139	512191	0	0	0.6800872502	0.0000000000	0.0000000000
chr17	69875000	69880000	chr17	69960000	69965000	512139	512156	0	0	0.3945743390	0.0000000000	0.0000000000
chr17	69960000	69965000	chr17	70135000	70140000	512156	512191	0	0	0.4316644660	0.0000000000	0.0000000000
chr17	70170000	70175000	chr17	70550000	70555000	512198	512274	0	0	0.3317223813	0.0000000156	0.0000000174
chr17	70635000	70640000	chr17	71085000	71090000	512291	512381	0	0	0.5097215608	0.0000000000	0.0000000000
chr17	70640000	70645000	chr17	72110000	72115000	512292	512586	0	0	0.4018961652	0.0000000000	0.0000000000
chr17	70765000	70770000	chr17	71460000	71465000	512317	512456	0	0	0.7248950398	0.0000000000	0.0000000000
chr17	70760000	70765000	chr17	72110000	72115000	512316	512586	0	0	0.4518577717	0.0000000000	0.0000000000
chr17	70765000	70770000	chr17	71085000	71090000	512317	512381	0	0	0.5624531802	0.0000000000	0.0000000000
chr17	70765000	70770000	chr17	71230000	71235000	512317	512410	0	0	0.4563966339	0.0000000000	0.0000000000
chr17	70765000	70770000	chr17	71275000	71280000	512317	512419	0	0	0.3389553507	0.0000000024	0.0000000029
chr17	70895000	70900000	chr17	71075000	71080000	512343	512379	0	0	0.3257904028	0.0000000108	0.0000000122
chr17	71115000	71120000	chr17	71460000	71465000	512387	512456	0	0	0.5277560210	0.0000000000	0.0000000000
chr17	71115000	71120000	chr17	72115000	72120000	512387	512587	0	0	0.5136249521	0.0000000000	0.0000000000
chr17	71115000	71120000	chr17	72535000	72540000	512387	512671	0	0	0.5304526800	0.0000000000	0.0000000000
chr17	71085000	71090000	chr17	71230000	71235000	512381	512410	0	0	0.3143366456	0.0000000375	0.0000000401
chr17	71130000	71135000	chr17	71170000	71175000	512390	512398	0	0	0.3646478319	0.0000000015	0.0000000018
chr17	71235000	71240000	chr17	72535000	72540000	512411	512671	0	0	0.5103151029	0.0000000000	0.0000000000
chr17	71190000	71195000	chr17	71445000	71450000	512402	512453	0	0	0.4819709762	0.0000000000	0.0000000000
chr17	71185000	71190000	chr17	72115000	72120000	512401	512587	0	0	0.3776038153	0.0000000000	0.0000000000
chr17	71185000	71190000	chr17	71410000	71415000	512401	512446	0	0	0.3266081432	0.0000000098	0.0000000111
chr17	71235000	71240000	chr17	72115000	72120000	512411	512587	0	0	0.5768797763	0.0000000000	0.0000000000
chr17	71240000	71245000	chr17	71460000	71465000	512412	512456	0	0	0.6458097666	0.0000000000	0.0000000000
chr17	71330000	71335000	chr17	71455000	71460000	512430	512455	0	0	0.4402649003	0.0000000000	0.0000000000
chr17	71335000	71340000	chr17	72115000	72120000	512431	512587	0	0	0.4292225428	0.0000000000	0.0000000000
chr17	71325000	71330000	chr17	72540000	72545000	512429	512672	0	0	0.3380105495	0.0000000027	0.0000000032
chr17	71330000	71335000	chr17	71390000	71395000	512430	512442	0	0	0.3074889246	0.0000001298	0.0000001334
chr17	71465000	71470000	chr17	72115000	72120000	512457	512587	0	0	0.5975930971	0.0000000000	0.0000000000
chr17	71405000	71410000	chr17	71450000	71455000	512445	512454	0	0	0.4258972395	0.0000000000	0.0000000000
chr17	71415000	71420000	chr17	71635000	71640000	512447	512491	0	0	0.3677448931	0.0000000001	0.0000000001
chr17	71485000	71490000	chr17	72540000	72545000	512461	512672	0	0	0.5704551761	0.0000000000	0.0000000000
chr17	71425000	71430000	chr17	72400000	72405000	512449	512644	0	0	0.3951237680	0.0000000000	0.0000000000
chr17	71470000	71475000	chr17	71970000	71975000	512458	512558	0	0	0.5813446604	0.0000000000	0.0000000000
chr17	71475000	71480000	chr17	71780000	71785000	512459	512520	0	0	0.5726745376	0.0000000000	0.0000000000
chr17	71475000	71480000	chr17	72025000	72030000	512459	512569	0	0	0.4614753745	0.0000000000	0.0000000000
chr17	71490000	71495000	chr17	71630000	71635000	512462	512490	0	0	0.5955176258	0.0000000000	0.0000000000
chr17	71495000	71500000	chr17	71545000	71550000	512463	512473	0	0	0.3742072891	0.0000000002	0.0000000002
chr17	71575000	71580000	chr17	72115000	72120000	512479	512587	0	0	0.3845602916	0.0000000000	0.0000000000
chr17	71595000	71600000	chr17	71615000	71620000	512483	512487	0	0	0.3524479709	0.0000001092	0.0000001126
chr17	71630000	71635000	chr17	72115000	72120000	512490	512587	0	0	0.6259678978	0.0000000000	0.0000000000
chr17	71635000	71640000	chr17	72540000	72545000	512491	512672	0	0	0.4430364241	0.0000000000	0.0000000000
chr17	71630000	71635000	chr17	71970000	71975000	512490	512558	0	0	0.3756954249	0.0000000000	0.0000000000
chr17	71635000	71640000	chr17	71780000	71785000	512491	512520	0	0	0.3899787700	0.0000000000	0.0000000000
chr17	71640000	71645000	chr17	72395000	72400000	512492	512643	0	0	0.3380383296	0.0000000027	0.0000000032
chr17	71655000	71660000	chr17	71700000	71705000	512495	512504	0	0	0.3219852744	0.0000000820	0.0000000853
